prefix,Y1_size,Y2_size,U,U_time,dominated_points,dominated_relative_Y2,t1,t2,s1,s2,seed,ub_level
m-m_150_150_0.75_1_,150,150,914,48.42511177062988,54,0.36,m,m,150,150,1,0.75
m-m_150_150_0.75_2_,150,150,914,51.28751611709595,65,0.43333333333333335,m,m,150,150,2,0.75
m-m_150_150_0.75_3_,150,150,684,34.561980962753296,41,0.2733333333333333,m,m,150,150,3,0.75
m-m_150_150_0.75_4_,150,150,792,48.29014301300049,47,0.31333333333333335,m,m,150,150,4,0.75
m-m_150_150_0.75_5_,150,150,958,52.07861876487732,52,0.3466666666666667,m,m,150,150,5,0.75
m-u_150_150_0.75_1_,150,150,266,4.127279996871948,125,0.8333333333333334,m,u,150,150,1,0.75
m-u_150_150_0.75_2_,150,150,485,8.972563982009888,111,0.74,m,u,150,150,2,0.75
m-u_150_150_0.75_3_,150,150,253,3.991934061050415,118,0.7866666666666666,m,u,150,150,3,0.75
m-u_150_150_0.75_4_,150,150,281,5.9530930519104,114,0.76,m,u,150,150,4,0.75
m-u_150_150_0.75_5_,150,150,565,10.006124019622803,110,0.7333333333333333,m,u,150,150,5,0.75
u-l_150_150_0.75_1_,150,150,155,3.3884787559509277,0,0.0,u,l,150,150,1,0.75
u-l_150_150_0.75_2_,150,150,161,3.509700059890747,0,0.0,u,l,150,150,2,0.75
u-l_150_150_0.75_3_,150,150,145,2.6156299114227295,0,0.0,u,l,150,150,3,0.75
u-l_150_150_0.75_4_,150,150,143,2.736070156097412,0,0.0,u,l,150,150,4,0.75
u-l_150_150_0.75_5_,150,150,140,2.119528293609619,0,0.0,u,l,150,150,5,0.75
u-m_150_150_0.75_1_,150,150,129,2.3958377838134766,0,0.0,u,m,150,150,1,0.75
u-m_150_150_0.75_2_,150,150,133,2.730318069458008,0,0.0,u,m,150,150,2,0.75
u-m_150_150_0.75_3_,150,150,123,2.053302049636841,0,0.0,u,m,150,150,3,0.75
u-m_150_150_0.75_4_,150,150,122,2.194661855697632,0,0.0,u,m,150,150,4,0.75
u-m_150_150_0.75_5_,150,150,119,1.849175214767456,0,0.0,u,m,150,150,5,0.75
u-u_150_150_0.75_1_,150,150,291,5.706926107406616,78,0.52,u,u,150,150,1,0.75
u-u_150_150_0.75_2_,150,150,190,5.254731178283691,0,0.0,u,u,150,150,2,0.75
u-u_150_150_0.75_3_,150,150,173,3.4429738521575928,0,0.0,u,u,150,150,3,0.75
u-u_150_150_0.75_4_,150,150,308,8.182960033416748,59,0.3933333333333333,u,u,150,150,4,0.75
u-u_150_150_0.75_5_,150,150,141,2.5521738529205322,0,0.0,u,u,150,150,5,0.75
l-l_150_150_all_1_,150,150,869,64.55377221107483,0,0.0,l,l,150,150,1,all
l-l_150_150_all_2_,150,150,823,64.91983699798584,1,0.006666666666666667,l,l,150,150,2,all
l-l_150_150_all_3_,150,150,556,31.949514865875244,0,0.0,l,l,150,150,3,all
l-l_150_150_all_4_,150,150,857,63.252034187316895,0,0.0,l,l,150,150,4,all
l-l_150_150_all_5_,150,150,834,64.37721109390259,0,0.0,l,l,150,150,5,all
l-m_150_150_all_1_,150,150,842,34.069464921951294,61,0.4066666666666667,l,m,150,150,1,all
l-m_150_150_all_2_,150,150,679,26.166285753250122,65,0.43333333333333335,l,m,150,150,2,all
l-m_150_150_all_3_,150,150,1037,47.660375118255615,69,0.46,l,m,150,150,3,all
l-m_150_150_all_4_,150,150,1271,61.753992319107056,65,0.43333333333333335,l,m,150,150,4,all
l-m_150_150_all_5_,150,150,927,43.526055335998535,65,0.43333333333333335,l,m,150,150,5,all
l-u_150_150_all_1_,150,150,403,6.800230264663696,146,0.9733333333333334,l,u,150,150,1,all
l-u_150_150_all_2_,150,150,750,14.737097024917603,140,0.9333333333333333,l,u,150,150,2,all
l-u_150_150_all_3_,150,150,363,6.955617189407349,141,0.94,l,u,150,150,3,all
l-u_150_150_all_4_,150,150,461,10.851719856262207,136,0.9066666666666666,l,u,150,150,4,all
l-u_150_150_all_5_,150,150,493,11.151315927505493,137,0.9133333333333333,l,u,150,150,5,all
m-l_150_150_all_1_,150,150,384,17.61669111251831,0,0.0,m,l,150,150,1,all
m-l_150_150_all_2_,150,150,343,19.12652897834778,0,0.0,m,l,150,150,2,all
m-l_150_150_all_3_,150,150,279,13.312686204910278,0,0.0,m,l,150,150,3,all
m-l_150_150_all_4_,150,150,362,13.621870994567871,0,0.0,m,l,150,150,4,all
m-l_150_150_all_5_,150,150,347,15.21958303451538,0,0.0,m,l,150,150,5,all
m-m_150_150_all_1_,150,150,1149,66.41916513442993,69,0.46,m,m,150,150,1,all
m-m_150_150_all_2_,150,150,1081,66.61392998695374,72,0.48,m,m,150,150,2,all
m-m_150_150_all_3_,150,150,795,41.4964439868927,54,0.36,m,m,150,150,3,all
m-m_150_150_all_4_,150,150,903,56.39564514160156,62,0.41333333333333333,m,m,150,150,4,all
m-m_150_150_all_5_,150,150,1217,74.12552094459534,74,0.49333333333333335,m,m,150,150,5,all
m-u_150_150_all_1_,150,150,527,8.884829044342041,126,0.84,m,u,150,150,1,all
m-u_150_150_all_2_,150,150,421,8.167207956314087,114,0.76,m,u,150,150,2,all
m-u_150_150_all_3_,150,150,374,6.62690806388855,121,0.8066666666666666,m,u,150,150,3,all
m-u_150_150_all_4_,150,150,407,9.532124757766724,118,0.7866666666666666,m,u,150,150,4,all
m-u_150_150_all_5_,150,150,385,7.801271200180054,111,0.74,m,u,150,150,5,all
u-l_150_150_all_1_,150,150,166,3.8844218254089355,0,0.0,u,l,150,150,1,all
u-l_150_150_all_2_,150,150,174,4.006359100341797,0,0.0,u,l,150,150,2,all
u-l_150_150_all_3_,150,150,156,3.1004438400268555,0,0.0,u,l,150,150,3,all
u-l_150_150_all_4_,150,150,155,3.104442834854126,0,0.0,u,l,150,150,4,all
u-l_150_150_all_5_,150,150,150,2.521677017211914,0,0.0,u,l,150,150,5,all
u-m_150_150_all_1_,150,150,160,3.5798349380493164,0,0.0,u,m,150,150,1,all
u-m_150_150_all_2_,150,150,170,4.3097920417785645,0,0.0,u,m,150,150,2,all
u-m_150_150_all_3_,150,150,151,3.0108869075775146,0,0.0,u,m,150,150,3,all
u-m_150_150_all_4_,150,150,153,3.398667097091675,0,0.0,u,m,150,150,4,all
u-m_150_150_all_5_,150,150,150,2.6710052490234375,0,0.0,u,m,150,150,5,all
u-u_150_150_all_1_,150,150,307,6.3044960498809814,79,0.5266666666666666,u,u,150,150,1,all
u-u_150_150_all_2_,150,150,195,5.900949954986572,0,0.0,u,u,150,150,2,all
u-u_150_150_all_3_,150,150,158,3.026193857192993,0,0.0,u,u,150,150,3,all
u-u_150_150_all_4_,150,150,340,9.676555156707764,61,0.4066666666666667,u,u,150,150,4,all
u-u_150_150_all_5_,150,150,161,3.394411087036133,0,0.0,u,u,150,150,5,all
l-l_200_200_lexmin_1_,200,200,403,11.380812883377075,0,0.0,l,l,200,200,1,lexmin
l-l_200_200_lexmin_2_,200,200,361,9.297513008117676,0,0.0,l,l,200,200,2,lexmin
l-l_200_200_lexmin_3_,200,200,466,13.094470977783203,0,0.0,l,l,200,200,3,lexmin
l-l_200_200_lexmin_4_,200,200,335,8.845335006713867,0,0.0,l,l,200,200,4,lexmin
l-l_200_200_lexmin_5_,200,200,363,10.558866024017334,0,0.0,l,l,200,200,5,lexmin
l-m_200_200_lexmin_1_,200,200,269,7.720712184906006,0,0.0,l,m,200,200,1,lexmin
l-m_200_200_lexmin_2_,200,200,259,7.101635217666626,0,0.0,l,m,200,200,2,lexmin
l-m_200_200_lexmin_3_,200,200,308,8.195022106170654,0,0.0,l,m,200,200,3,lexmin
l-m_200_200_lexmin_4_,200,200,211,5.124541997909546,0,0.0,l,m,200,200,4,lexmin
l-m_200_200_lexmin_5_,200,200,257,6.740657091140747,0,0.0,l,m,200,200,5,lexmin
l-u_200_200_lexmin_1_,200,200,387,11.415565967559814,187,0.935,l,u,200,200,1,lexmin
l-u_200_200_lexmin_2_,200,200,513,14.472070932388306,191,0.955,l,u,200,200,2,lexmin
l-u_200_200_lexmin_3_,200,200,310,8.854758977890015,193,0.965,l,u,200,200,3,lexmin
l-u_200_200_lexmin_4_,200,200,301,8.380800008773804,175,0.875,l,u,200,200,4,lexmin
l-u_200_200_lexmin_5_,200,200,256,7.167101144790649,178,0.89,l,u,200,200,5,lexmin
m-l_200_200_lexmin_1_,200,200,297,8.169912099838257,0,0.0,m,l,200,200,1,lexmin
m-l_200_200_lexmin_2_,200,200,201,5.457350969314575,0,0.0,m,l,200,200,2,lexmin
m-l_200_200_lexmin_3_,200,200,201,5.274106025695801,0,0.0,m,l,200,200,3,lexmin
m-l_200_200_lexmin_4_,200,200,200,5.534512758255005,0,0.0,m,l,200,200,4,lexmin
m-l_200_200_lexmin_5_,200,200,200,5.234626054763794,0,0.0,m,l,200,200,5,lexmin
m-m_200_200_lexmin_1_,200,200,222,6.134313106536865,0,0.0,m,m,200,200,1,lexmin
m-m_200_200_lexmin_2_,200,200,201,5.360782146453857,0,0.0,m,m,200,200,2,lexmin
m-m_200_200_lexmin_3_,200,200,409,10.548052787780762,0,0.0,m,m,200,200,3,lexmin
m-m_200_200_lexmin_4_,200,200,488,12.272683143615723,0,0.0,m,m,200,200,4,lexmin
m-m_200_200_lexmin_5_,200,200,353,8.571773290634155,0,0.0,m,m,200,200,5,lexmin
m-u_200_200_lexmin_1_,200,200,290,8.10290789604187,150,0.75,m,u,200,200,1,lexmin
m-u_200_200_lexmin_2_,200,200,201,5.487730264663696,154,0.77,m,u,200,200,2,lexmin
m-u_200_200_lexmin_3_,200,200,201,5.358474969863892,152,0.76,m,u,200,200,3,lexmin
m-u_200_200_lexmin_4_,200,200,365,10.034297943115234,137,0.685,m,u,200,200,4,lexmin
m-u_200_200_lexmin_5_,200,200,200,5.442557096481323,146,0.73,m,u,200,200,5,lexmin
u-l_200_200_lexmin_1_,200,200,201,5.514095783233643,0,0.0,u,l,200,200,1,lexmin
u-l_200_200_lexmin_2_,200,200,193,4.854383945465088,0,0.0,u,l,200,200,2,lexmin
u-l_200_200_lexmin_3_,200,200,205,5.378911256790161,0,0.0,u,l,200,200,3,lexmin
u-l_200_200_lexmin_4_,200,200,238,6.655493259429932,0,0.0,u,l,200,200,4,lexmin
u-l_200_200_lexmin_5_,200,200,295,8.132288932800293,0,0.0,u,l,200,200,5,lexmin
u-m_200_200_lexmin_1_,200,200,145,4.20339298248291,0,0.0,u,m,200,200,1,lexmin
u-m_200_200_lexmin_2_,200,200,253,6.893105983734131,0,0.0,u,m,200,200,2,lexmin
u-m_200_200_lexmin_3_,200,200,111,2.348886013031006,0,0.0,u,m,200,200,3,lexmin
u-m_200_200_lexmin_4_,200,200,96,1.8329849243164062,0,0.0,u,m,200,200,4,lexmin
u-m_200_200_lexmin_5_,200,200,184,3.681757926940918,0,0.0,u,m,200,200,5,lexmin
u-u_200_200_lexmin_1_,200,200,201,5.580038785934448,0,0.0,u,u,200,200,1,lexmin
u-u_200_200_lexmin_2_,200,200,215,5.489428997039795,0,0.0,u,u,200,200,2,lexmin
u-u_200_200_lexmin_3_,200,200,264,7.224406003952026,0,0.0,u,u,200,200,3,lexmin
u-u_200_200_lexmin_4_,200,200,188,5.2767417430877686,0,0.0,u,u,200,200,4,lexmin
u-u_200_200_lexmin_5_,200,200,261,6.936231851577759,0,0.0,u,u,200,200,5,lexmin
l-l_200_200_extreme_1_,200,200,947,326.96482610702515,0,0.0,l,l,200,200,1,extreme
l-l_200_200_extreme_2_,200,200,957,101.33171010017395,0,0.0,l,l,200,200,2,extreme
l-l_200_200_extreme_3_,200,200,759,66.57325673103333,0,0.0,l,l,200,200,3,extreme
l-l_200_200_extreme_4_,200,200,1022,111.2265510559082,1,0.005,l,l,200,200,4,extreme
l-l_200_200_extreme_5_,200,200,944,103.28580021858215,0,0.0,l,l,200,200,5,extreme
l-m_200_200_extreme_1_,200,200,424,18.45899486541748,1,0.005,l,m,200,200,1,extreme
l-m_200_200_extreme_2_,200,200,411,15.522758722305298,0,0.0,l,m,200,200,2,extreme
l-m_200_200_extreme_3_,200,200,345,11.41182279586792,2,0.01,l,m,200,200,3,extreme
l-m_200_200_extreme_4_,200,200,335,11.838077068328857,5,0.025,l,m,200,200,4,extreme
l-m_200_200_extreme_5_,200,200,400,13.507423877716064,3,0.015,l,m,200,200,5,extreme
l-u_200_200_extreme_1_,200,200,387,11.136070966720581,187,0.935,l,u,200,200,1,extreme
l-u_200_200_extreme_2_,200,200,513,14.358405113220215,191,0.955,l,u,200,200,2,extreme
l-u_200_200_extreme_3_,200,200,310,8.873992204666138,193,0.965,l,u,200,200,3,extreme
l-u_200_200_extreme_4_,200,200,301,8.548020124435425,175,0.875,l,u,200,200,4,extreme
l-u_200_200_extreme_5_,200,200,256,7.118169069290161,178,0.89,l,u,200,200,5,extreme
m-l_200_200_extreme_1_,200,200,285,15.07402229309082,0,0.0,m,l,200,200,1,extreme
m-l_200_200_extreme_2_,200,200,309,15.77697491645813,0,0.0,m,l,200,200,2,extreme
m-l_200_200_extreme_3_,200,200,419,24.696632862091064,0,0.0,m,l,200,200,3,extreme
m-l_200_200_extreme_4_,200,200,310,16.89046812057495,0,0.0,m,l,200,200,4,extreme
m-l_200_200_extreme_5_,200,200,606,45.25533103942871,0,0.0,m,l,200,200,5,extreme
m-m_200_200_extreme_1_,200,200,782,30.61720609664917,16,0.08,m,m,200,200,1,extreme
m-m_200_200_extreme_2_,200,200,790,35.46366214752197,27,0.135,m,m,200,200,2,extreme
m-m_200_200_extreme_3_,200,200,672,30.06990885734558,18,0.09,m,m,200,200,3,extreme
m-m_200_200_extreme_4_,200,200,624,25.079737901687622,10,0.05,m,m,200,200,4,extreme
m-m_200_200_extreme_5_,200,200,744,33.87490677833557,16,0.08,m,m,200,200,5,extreme
m-u_200_200_extreme_1_,200,200,290,7.97371506690979,150,0.75,m,u,200,200,1,extreme
m-u_200_200_extreme_2_,200,200,201,5.50669527053833,154,0.77,m,u,200,200,2,extreme
m-u_200_200_extreme_3_,200,200,201,5.282592058181763,152,0.76,m,u,200,200,3,extreme
m-u_200_200_extreme_4_,200,200,365,9.995203018188477,137,0.685,m,u,200,200,4,extreme
m-u_200_200_extreme_5_,200,200,200,5.444486141204834,146,0.73,m,u,200,200,5,extreme
u-l_200_200_extreme_1_,200,200,143,4.8122358322143555,0,0.0,u,l,200,200,1,extreme
u-l_200_200_extreme_2_,200,200,145,4.295799970626831,0,0.0,u,l,200,200,2,extreme
u-l_200_200_extreme_3_,200,200,129,3.5082428455352783,0,0.0,u,l,200,200,3,extreme
u-l_200_200_extreme_4_,200,200,135,4.102630138397217,0,0.0,u,l,200,200,4,extreme
u-l_200_200_extreme_5_,200,200,143,3.7894527912139893,0,0.0,u,l,200,200,5,extreme
u-m_200_200_extreme_1_,200,200,67,1.5112988948822021,0,0.0,u,m,200,200,1,extreme
u-m_200_200_extreme_2_,200,200,69,1.386173963546753,0,0.0,u,m,200,200,2,extreme
u-m_200_200_extreme_3_,200,200,44,0.7281947135925293,0,0.0,u,m,200,200,3,extreme
u-m_200_200_extreme_4_,200,200,76,1.3311128616333008,0,0.0,u,m,200,200,4,extreme
u-m_200_200_extreme_5_,200,200,50,0.8976733684539795,0,0.0,u,m,200,200,5,extreme
u-u_200_200_extreme_1_,200,200,201,5.477233171463013,0,0.0,u,u,200,200,1,extreme
u-u_200_200_extreme_2_,200,200,215,5.519906044006348,0,0.0,u,u,200,200,2,extreme
u-u_200_200_extreme_3_,200,200,264,7.39968204498291,0,0.0,u,u,200,200,3,extreme
u-u_200_200_extreme_4_,200,200,188,5.2128520011901855,0,0.0,u,u,200,200,4,extreme
u-u_200_200_extreme_5_,200,200,261,6.941625118255615,0,0.0,u,u,200,200,5,extreme
l-l_200_200_0.25_1_,200,200,1000,118.61132788658142,0,0.0,l,l,200,200,1,0.25
l-l_200_200_0.25_2_,200,200,987,114.42032718658447,0,0.0,l,l,200,200,2,0.25
l-l_200_200_0.25_3_,200,200,750,69.6972348690033,0,0.0,l,l,200,200,3,0.25
l-l_200_200_0.25_4_,200,200,1077,129.0866401195526,1,0.005,l,l,200,200,4,0.25
l-l_200_200_0.25_5_,200,200,966,114.32635378837585,0,0.0,l,l,200,200,5,0.25
l-m_200_200_0.25_1_,200,200,634,42.71024703979492,17,0.085,l,m,200,200,1,0.25
l-m_200_200_0.25_2_,200,200,596,33.69529390335083,19,0.095,l,m,200,200,2,0.25
l-m_200_200_0.25_3_,200,200,512,26.65128517150879,15,0.075,l,m,200,200,3,0.25
l-m_200_200_0.25_4_,200,200,496,26.45070505142212,23,0.115,l,m,200,200,4,0.25
l-m_200_200_0.25_5_,200,200,621,28.99770188331604,20,0.1,l,m,200,200,5,0.25
l-u_200_200_0.25_1_,200,200,514,17.845760107040405,191,0.955,l,u,200,200,1,0.25
l-u_200_200_0.25_2_,200,200,449,17.666871070861816,191,0.955,l,u,200,200,2,0.25
l-u_200_200_0.25_3_,200,200,483,16.785583972930908,195,0.975,l,u,200,200,3,0.25
l-u_200_200_0.25_4_,200,200,504,15.65301775932312,179,0.895,l,u,200,200,4,0.25
l-u_200_200_0.25_5_,200,200,452,21.014482975006104,186,0.93,l,u,200,200,5,0.25
m-l_200_200_0.25_1_,200,200,303,16.126617193222046,0,0.0,m,l,200,200,1,0.25
m-l_200_200_0.25_2_,200,200,332,18.107259035110474,0,0.0,m,l,200,200,2,0.25
m-l_200_200_0.25_3_,200,200,436,27.295886754989624,0,0.0,m,l,200,200,3,0.25
m-l_200_200_0.25_4_,200,200,334,18.68673801422119,0,0.0,m,l,200,200,4,0.25
m-l_200_200_0.25_5_,200,200,626,48.489972829818726,0,0.0,m,l,200,200,5,0.25
m-m_200_200_0.25_1_,200,200,798,69.29290890693665,38,0.19,m,m,200,200,1,0.25
m-m_200_200_0.25_2_,200,200,801,64.38306522369385,48,0.24,m,m,200,200,2,0.25
m-m_200_200_0.25_3_,200,200,1039,86.88694500923157,40,0.2,m,m,200,200,3,0.25
m-m_200_200_0.25_4_,200,200,873,70.49092817306519,53,0.265,m,m,200,200,4,0.25
m-m_200_200_0.25_5_,200,200,832,74.58524203300476,43,0.215,m,m,200,200,5,0.25
m-u_200_200_0.25_1_,200,200,593,20.787195205688477,155,0.775,m,u,200,200,1,0.25
m-u_200_200_0.25_2_,200,200,375,16.139458894729614,154,0.77,m,u,200,200,2,0.25
m-u_200_200_0.25_3_,200,200,325,10.936284303665161,156,0.78,m,u,200,200,3,0.25
m-u_200_200_0.25_4_,200,200,301,8.590389013290405,142,0.71,m,u,200,200,4,0.25
m-u_200_200_0.25_5_,200,200,519,24.988077878952026,153,0.765,m,u,200,200,5,0.25
u-l_200_200_0.25_1_,200,200,159,5.953089952468872,0,0.0,u,l,200,200,1,0.25
u-l_200_200_0.25_2_,200,200,163,5.074411869049072,0,0.0,u,l,200,200,2,0.25
u-l_200_200_0.25_3_,200,200,146,4.335361003875732,0,0.0,u,l,200,200,3,0.25
u-l_200_200_0.25_4_,200,200,153,4.909138202667236,0,0.0,u,l,200,200,4,0.25
u-l_200_200_0.25_5_,200,200,161,4.7478249073028564,0,0.0,u,l,200,200,5,0.25
u-m_200_200_0.25_1_,200,200,102,2.8771812915802,0,0.0,u,m,200,200,1,0.25
u-m_200_200_0.25_2_,200,200,97,2.3130431175231934,0,0.0,u,m,200,200,2,0.25
u-m_200_200_0.25_3_,200,200,82,1.5461900234222412,0,0.0,u,m,200,200,3,0.25
u-m_200_200_0.25_4_,200,200,104,2.7853739261627197,0,0.0,u,m,200,200,4,0.25
u-m_200_200_0.25_5_,200,200,82,1.579953908920288,0,0.0,u,m,200,200,5,0.25
u-u_200_200_0.25_1_,200,200,222,9.935866832733154,0,0.0,u,u,200,200,1,0.25
u-u_200_200_0.25_2_,200,200,299,11.188882827758789,0,0.0,u,u,200,200,2,0.25
u-u_200_200_0.25_3_,200,200,201,7.244736909866333,0,0.0,u,u,200,200,3,0.25
u-u_200_200_0.25_4_,200,200,214,7.683160781860352,0,0.0,u,u,200,200,4,0.25
u-u_200_200_0.25_5_,200,200,415,20.79435896873474,1,0.005,u,u,200,200,5,0.25
l-l_200_200_0.5_1_,200,200,1034,139.2575433254242,0,0.0,l,l,200,200,1,0.5
l-l_200_200_0.5_2_,200,200,1049,137.4260289669037,0,0.0,l,l,200,200,2,0.5
l-l_200_200_0.5_3_,200,200,745,73.00247979164124,0,0.0,l,l,200,200,3,0.5
l-l_200_200_0.5_4_,200,200,1091,144.420104265213,1,0.005,l,l,200,200,4,0.5
l-l_200_200_0.5_5_,200,200,1018,136.09267497062683,0,0.0,l,l,200,200,5,0.5
l-m_200_200_0.5_1_,200,200,839,64.87142586708069,41,0.205,l,m,200,200,1,0.5
l-m_200_200_0.5_2_,200,200,643,37.98569130897522,42,0.21,l,m,200,200,2,0.5
l-m_200_200_0.5_3_,200,200,749,45.470237255096436,40,0.2,l,m,200,200,3,0.5
l-m_200_200_0.5_4_,200,200,694,41.67712688446045,41,0.205,l,m,200,200,4,0.5
l-m_200_200_0.5_5_,200,200,844,43.93355202674866,45,0.225,l,m,200,200,5,0.5
l-u_200_200_0.5_1_,200,200,514,17.602202892303467,191,0.955,l,u,200,200,1,0.5
l-u_200_200_0.5_2_,200,200,449,17.75211000442505,191,0.955,l,u,200,200,2,0.5
l-u_200_200_0.5_3_,200,200,483,16.62835192680359,195,0.975,l,u,200,200,3,0.5
l-u_200_200_0.5_4_,200,200,504,15.387515306472778,179,0.895,l,u,200,200,4,0.5
l-u_200_200_0.5_5_,200,200,452,20.641873121261597,186,0.93,l,u,200,200,5,0.5
m-l_200_200_0.5_1_,200,200,323,19.593604803085327,0,0.0,m,l,200,200,1,0.5
m-l_200_200_0.5_2_,200,200,364,22.78853988647461,0,0.0,m,l,200,200,2,0.5
m-l_200_200_0.5_3_,200,200,437,27.9752140045166,0,0.0,m,l,200,200,3,0.5
m-l_200_200_0.5_4_,200,200,370,24.586586952209473,0,0.0,m,l,200,200,4,0.5
m-l_200_200_0.5_5_,200,200,643,54.23179817199707,0,0.0,m,l,200,200,5,0.5
m-m_200_200_0.5_1_,200,200,1038,100.53347706794739,58,0.29,m,m,200,200,1,0.5
m-m_200_200_0.5_2_,200,200,979,89.34700608253479,68,0.34,m,m,200,200,2,0.5
m-m_200_200_0.5_3_,200,200,1000,96.06107020378113,49,0.245,m,m,200,200,3,0.5
m-m_200_200_0.5_4_,200,200,1076,99.2031900882721,65,0.325,m,m,200,200,4,0.5
m-m_200_200_0.5_5_,200,200,1083,109.32586216926575,67,0.335,m,m,200,200,5,0.5
m-u_200_200_0.5_1_,200,200,593,20.46358871459961,155,0.775,m,u,200,200,1,0.5
m-u_200_200_0.5_2_,200,200,375,15.851521968841553,154,0.77,m,u,200,200,2,0.5
m-u_200_200_0.5_3_,200,200,325,10.681210994720459,156,0.78,m,u,200,200,3,0.5
m-u_200_200_0.5_4_,200,200,301,8.32719612121582,142,0.71,m,u,200,200,4,0.5
m-u_200_200_0.5_5_,200,200,519,24.895395040512085,153,0.765,m,u,200,200,5,0.5
u-l_200_200_0.5_1_,200,200,177,6.9875242710113525,0,0.0,u,l,200,200,1,0.5
u-l_200_200_0.5_2_,200,200,180,5.98058009147644,0,0.0,u,l,200,200,2,0.5
u-l_200_200_0.5_3_,200,200,164,5.103586196899414,0,0.0,u,l,200,200,3,0.5
u-l_200_200_0.5_4_,200,200,171,6.046487808227539,0,0.0,u,l,200,200,4,0.5
u-l_200_200_0.5_5_,200,200,177,5.485326051712036,0,0.0,u,l,200,200,5,0.5
u-m_200_200_0.5_1_,200,200,137,5.372628927230835,0,0.0,u,m,200,200,1,0.5
u-m_200_200_0.5_2_,200,200,122,3.2907822132110596,0,0.0,u,m,200,200,2,0.5
u-m_200_200_0.5_3_,200,200,116,2.982595205307007,0,0.0,u,m,200,200,3,0.5
u-m_200_200_0.5_4_,200,200,130,4.245249032974243,0,0.0,u,m,200,200,4,0.5
u-m_200_200_0.5_5_,200,200,122,3.198843240737915,0,0.0,u,m,200,200,5,0.5
u-u_200_200_0.5_1_,200,200,234,12.746107816696167,0,0.0,u,u,200,200,1,0.5
u-u_200_200_0.5_2_,200,200,289,11.26840591430664,0,0.0,u,u,200,200,2,0.5
u-u_200_200_0.5_3_,200,200,201,7.494884967803955,0,0.0,u,u,200,200,3,0.5
u-u_200_200_0.5_4_,200,200,211,8.277608156204224,0,0.0,u,u,200,200,4,0.5
u-u_200_200_0.5_5_,200,200,446,24.49727487564087,1,0.005,u,u,200,200,5,0.5
l-l_200_200_0.75_1_,200,200,1122,156.77958488464355,0,0.0,l,l,200,200,1,0.75
l-l_200_200_0.75_2_,200,200,1152,156.44674038887024,0,0.0,l,l,200,200,2,0.75
l-l_200_200_0.75_3_,200,200,736,73.05362200737,0,0.0,l,l,200,200,3,0.75
l-l_200_200_0.75_4_,200,200,1131,152.82913994789124,1,0.005,l,l,200,200,4,0.75
l-l_200_200_0.75_5_,200,200,1060,153.23233580589294,0,0.0,l,l,200,200,5,0.75
l-m_200_200_0.75_1_,200,200,1040,86.34319114685059,65,0.325,l,m,200,200,1,0.75
l-m_200_200_0.75_2_,200,200,840,57.96867299079895,70,0.35,l,m,200,200,2,0.75
l-m_200_200_0.75_3_,200,200,970,69.23536705970764,58,0.29,l,m,200,200,3,0.75
l-m_200_200_0.75_4_,200,200,792,52.39386487007141,64,0.32,l,m,200,200,4,0.75
l-m_200_200_0.75_5_,200,200,1077,67.13605213165283,66,0.33,l,m,200,200,5,0.75
l-u_200_200_0.75_1_,200,200,514,17.893514156341553,191,0.955,l,u,200,200,1,0.75
l-u_200_200_0.75_2_,200,200,449,17.742502212524414,191,0.955,l,u,200,200,2,0.75
l-u_200_200_0.75_3_,200,200,483,16.974199056625366,195,0.975,l,u,200,200,3,0.75
l-u_200_200_0.75_4_,200,200,504,15.766765117645264,179,0.895,l,u,200,200,4,0.75
l-u_200_200_0.75_5_,200,200,628,29.051831007003784,186,0.93,l,u,200,200,5,0.75
m-l_200_200_0.75_1_,200,200,345,24.08948040008545,0,0.0,m,l,200,200,1,0.75
m-l_200_200_0.75_2_,200,200,379,24.027976036071777,0,0.0,m,l,200,200,2,0.75
m-l_200_200_0.75_3_,200,200,461,36.105340242385864,0,0.0,m,l,200,200,3,0.75
m-l_200_200_0.75_4_,200,200,388,26.23772692680359,0,0.0,m,l,200,200,4,0.75
m-l_200_200_0.75_5_,200,200,677,67.43407702445984,0,0.0,m,l,200,200,5,0.75
m-m_200_200_0.75_1_,200,200,1330,137.23887372016907,74,0.37,m,m,200,200,1,0.75
m-m_200_200_0.75_2_,200,200,1221,119.60695815086365,81,0.405,m,m,200,200,2,0.75
m-m_200_200_0.75_3_,200,200,1056,102.19044399261475,63,0.315,m,m,200,200,3,0.75
m-m_200_200_0.75_4_,200,200,1252,122.49387407302856,88,0.44,m,m,200,200,4,0.75
m-m_200_200_0.75_5_,200,200,1371,152.40733695030212,85,0.425,m,m,200,200,5,0.75
m-u_200_200_0.75_1_,200,200,593,20.765300035476685,155,0.775,m,u,200,200,1,0.75
m-u_200_200_0.75_2_,200,200,375,16.14549994468689,154,0.77,m,u,200,200,2,0.75
m-u_200_200_0.75_3_,200,200,325,11.03153109550476,156,0.78,m,u,200,200,3,0.75
m-u_200_200_0.75_4_,200,200,301,44.85211706161499,142,0.71,m,u,200,200,4,0.75
m-u_200_200_0.75_5_,200,200,519,649.4774661064148,153,0.765,m,u,200,200,5,0.75
u-l_200_200_0.75_1_,200,200,195,8.81860089302063,0,0.0,u,l,200,200,1,0.75
u-l_200_200_0.75_2_,200,200,196,7.064687728881836,0,0.0,u,l,200,200,2,0.75
